,별점,리뷰,추천 수,비추천 수
5641,10,어머니가 영화끝나고 주저앉아 한참를 우셨어여. 부모님 아픈 상처 끄집에낸거 같아 죄송했지만 전 의미있게 잘 봤습니다.우리 나라는 아직도 윗분들??? 그대로 인거 같아서 씁쓸한 마음이네여. ,6,3
5642,10,현 시대의 청년들이 꼭 보면 좋을 영화인 것 같습니다. 추천합니다! ,6,3
5643,8,유인인 표정...와아 tp들 존경스럽 ,6,3
5644,10,관람객말이 필요없습니다 굿굿 ,6,3
5645,8,20년 전이나 지금이나 윗선들은 똑같다 ,6,3
5646,10,관람객너무 최고다 우리나라 국민들은 다들 꼭 보셨으면 좋겠어요 ,6,3
5647,10,최근 몇년 간 본 영화 중 가장 몰입도 있었던 영화 ,6,3
5648,10,관람객대한민국 국민이면 봐야하는 영화! ,6,3
5649,10,관람객연기진짜 잘하고 볼만해요돈아깝지 않은 영화!!! ,6,3
5650,10,관람객영화보는 내내 정말 욕이 나왔다. 우리는 우리는 왜 당하고 착취 당하면서도 그들을 또 믿는가대기업이 살아있는 건 국민들의 힘인데 그들은 왜 자기들배만 불리는가?울분을 소주 한 잔에 털 것이 아니다 함께가 아니면 우리...,6,3
5651,10, 영화보는 내내 부모님 생각 집생각이 나 하염없이 눈물이 흘렀다.김영삼 시대 IMF로 힘든 위기를  김대중 시대 국민들이 해냈지만 이명박끄네 시절 다시 나는 국민의 한 사람으로서 불행했다.국민의 힘으로 만든 문재인 ...,6,3
5652,10,너무나도 현실적인 현재의 대한민국 대한민국 국민 모두가 알아야 할 이야기 추천 합니다 ,6,3
5653,2,선과 악을 규정해놓은 뒤에 만들어놓은 교훈 관객들 목구멍으로 밀어넣는 영화. 김혜수 유아인의 열연은 좋았음 ,6,3
5654,10,최고의 영화이다 재미있다 ,6,3
5655,10,이 영화를 이해 못하는 사람은 개돼지라고 불리어 마땅할 것이다. 전 국민이 꼭 보고 경제패권이 어떻게 돌아갔는지 생각해봤으면 좋겠다. 영화 마지막에도 암시해놨듯이...지금이라도 대출한게 있다면 어서 정리하시기들......,6,3
5656,9,클리셰도 생각보다 적고.. 감정에 휩쓸림 없이 냉정하게 이야기를 풀어간다 . 마치 당시의 시공간에 와 있는 듯 했던 기분. 마지막 씬에 한지민의 연기는 너무 힘이 들어갔다 ,6,3
5657,8,"지금도 걱정됩니다. 박진감 넘치는 전개가 현실적으로 다가와 보는 내내 20년전으로 돌아간 느낌이었습니다. 김혜수씨, 허준호씨, 조우진씨, 유아인씨 모두 연기 좋았습니다. ",6,3
5658,10,연기너무잘해진짜.... ,6,3
5659,9,현실적이고 덤덤하게 담아내서 더 와닿는 영화. 김혜수 조우진 허준호배우 연기가 인상적입니다 ,6,3
5660,10,김혜수도 엄청 잘했지만조우진도  진짜 욕나오개 잘했다 ㅋㅋ ,6,3
5661,10,조우진씨..영화보다가 살인충동을 느꼈습니다..많은 사람들이 봤으면 하는 영화네요 ,6,3
5662,10,댓글 알바들 공작에 속지 맙시다. 영활 관람 후에 꼭 평점 남기게요.  IMF의 아픔은 현재 진행형 입니다. ,6,3
5663,10,선동질은 누가 더 잘하나 ㅋ 선동으로 먹고 사는게 어느당이더라 ,6,3
5664,10,와....꼭 보세요 봐야 내가 왜 와.. 한지 암 ,6,3
5665,9,"진짜  압도적인 연기력이었습니다.  그 상황에  너무 어렸어서 100퍼센트 공감은 못해도, 책으로 배웠던 역사적인 일에 대해서 영화로 보니 그래도 조금은, 그 당시 분들을 이해할 수 있는 좋은 시간이었씁니다! 강추합...",6,3
5666,10,관람객좋은영화였습니다... ,6,3
5667,10,IMF  겪고 노동자의 권리는 땅에 떨어졌고 가난해 졌다~ 그대신 대기업은 엄청나게 이익을 얻었다. ,6,3
5668,10,"재미, 유머가 있다기 보단, 생동감 넘치는 그시대에 있었던 일들, 숨겨졌던 진실들, 연기 구멍 없지만, 특히 갓혜수님의 연기력이 돋보였던 ㅎ결국 발버둥쳐도 사회는 부자들 편인게 여전히 변함이 없다는점과, 그시대를 겪...",6,3
5669,10,그냥 그냥 그냥  믿고봐~~~돌아보게 만든다 ,6,3
5670,5,"배우 연기, 중반까지의 흐름 좋았고 주인공들간의 서로 다른 시점을 보여주려 노력한 것은 좋았지만 상호간의 유기관계는 미흡, 마지막 개연성의 부족, 너무 서둘러 마무리한 기색이 다분하더군요. ",6,3
5671,9,"IMF가 터지기전 우리나라 사람들은 대부분 돈걱정, 취업걱정을 하지 않고 살았다고 합니다 이영화를 통해 올해 까지도 우리나라의 경제가 얼마나 비참한지 알수있었습니다 ",6,3
5672,10,김혜수님 연기에 미치게 반했고아픈 과거와 다가올 미래에 대한 착잡함이 남았네요 ,6,3
5673,8,관람객연기력은굿인데 결말이 아쉬워요 ,6,3
5674,8,김혜수의 영화. 어른들이 힘들었다~ 힘든 시대였다라고만 해서 얼마나 힘들었던 시대였는지 감이 안왔는데 이 영화를 통해 조금이나마 IMF가 왜 생겼는지에 대해 알게 되었어요. ,6,3
5675,10,관람객역시 갓혜수..시간가는줄 모르면서도 마지막엔 뭔가 생각이많아진다 ,6,3
5676,10,말이 필요 한가?..꼭 봐야 하는 영화 ,6,3
5677,10,"영화에 나온 나라 말아먹은 경제부차관이 강만수라는 실존인물인데, 이 강만수가 이명박 정권 초대 기획재정부장관입니다. 현재 가계 부채가 높아진 이유는, 08년 서브프라임(무분별한 부동산 대출) 사태를 겪고도 이명박(강...",6,3
5678,10, 이영화가 슬펏다면 그 당시를 이해하는 사람.. 지루하고 잠이 왔다면  그냥 어린애 ,6,3
5679,10,유아인출연 영화는 믿고봅니다. ,6,3
5680,1,이 영화를 평점10점 준다는건 정말 한심한짓imf 경험자로서 왜 imf가 됬는지도 제대로보여주지않았고 중요한건 그걸 어찌 극복했는지도빠젓고웃긴건 허준호와 김혜수가 남매엿다는 사실 ㅋ 오빠가 공장운영하는데 국가부도가나...,6,3
5681,10,비트코인으로 또 당한 국민들에게 경종을 울리는 영화. ,6,3
5682,10,문재앙 정권과 매우 흡사한것에 소름이 돋는다 ,6,3
5683,6,재미없었다..내용전개가 넘 단순하고 스펙타클함 없음... ,6,3
5684,9,허준호 얼굴 주름 하나까지도 연기로 승화시킨다 찡했음. ,6,3
5685,6,"그 시절을 다시보는듯한 느낌에 가슴 울리는 느낌을 받았습니다만, 어쩔수없는 상업영화여서인지, 아님 정치적인 영화인지 모르는데 중간중간 좀 역사적 사실과 떨어진 내용들이 보여서 의아했네요. ",6,3
5686,10,언론과 평론에 눈이 가려우리는 그때의 아픔이 되풀이 되어가고 있음이 느껴졌다 그리고 IMF를 견뎌준 우리 부모님 세대에게 경의를 .. 우리는 아직도 개돼지가 아닐까 ,6,3
5687,10,"뉴스에서는 부도, IMF..7살짜리 꼬마가 이 단어들의 의미는 몰라도 무서운 의미라는 것을 알만큼 절망적이고 힘든 시대였죠.. 교과서에서는 IMF가 서민들이 흥청망청 사치부려서라고 했죠ㅎ학생들이나 저처럼 IMF 잘 ...",6,3
5688,10,소름 돋는 영화였어요. 무서웠고요. 느끼는 게 많습니다. 꼭 보시길. ,6,3
5689,10,이건 전국민 교육차원에서 꼭 봐야한다진짜개돼지로 살지 말자 ,6,3
5690,10,피가 거꾸로 솟아오르는 분노와 슬픔을 맛보게 될 것이다. ,6,3
5691,10,야.. 아직 분위기 파악이 안되지? ,6,3
5692,6,생각보다는 재미있지 않음 ,6,3
5693,10,배우 김혜수 너무 연기 잘했어요ㅠㅠㅠ진짜 언니 사랑해요ㅠㅠㅠ ,6,3
5694,10,많은 분들이 보셨으면.. ,6,3
5695,10,김혜수는 나이를 안먹는듯.. ,6,3
5696,10,관람객배우들 연기잘함... ,6,3
5697,7,다큐네요  21년전 진실을 말하는 ,6,3
5698,10,경각심이 드는영화!!!강추!!! ,6,3
5699,10,역시김혜수 올해최고의영화 10점준적첨이에요 ,6,3
5700,10,"킹혜수 연기 대박입니다 영화 내내 킹혜수님, 조우진 두 분 발성이 다 씹어드심 외국인 분도 연기 잘 하심 심지어 ㅋㅋㅋ ",6,3
5701,10,유아인이 이런 조연같은 주연을 맡았을 정도면  시나리오의 완성도가 대단했다는 뜻...배우 연기 연출 스토리 모두 좋았다 ,6,3
5702,9,내년 국가부도의 날 2  라이브개봉전국어디서나볼수잇음 ,6,3
5703,10,이게 성난황소보다 평점이 낮다고????  장난하나...ㅋㅋ ,6,3
5704,10,대한민국 국민이라면 꼭 봐야할 영화!! ,6,3
5705,10,다른 누구보다도 허준호 배우의 연기에 울림이 있었습니다. ,6,3
5706,10,"허준호의 마지막 대사. ""아무도 믿지말라!"" ",6,3
5707,10,오늘보러간다 기대된다 ,6,3
5708,8,웬만한 공포영화보다 더 무섭다. 귀신은 영화 끝나면 그만이지만 돈귀신은 지금도 내 뒤에. ,6,3
5709,10,난 유아인 나와서 봄. 유아인 연기는 정말이지 갓이다. 영화 끝나고 나와서 냉면집 가서 물냉면 한그릇 먹었는데 읭? 냉면에 오이가 없네? ,7,4
5710,1,개 좆소리까는 영화 어이가없다 진짜 ,7,4
5711,6,남매설정에서 확깸. . 10주는사람들은뭐지 ㅎ ㅎ소재는참신했으나 솔직히그정도아니다. ,7,4
5712,6,제일싫어하는 정치영화의 성격이 너무나 강하다 ,7,4
5713,5,이 좋은 소재를 흔하디 흔한 감성팔이 영화로 만들어 놓다니. ,7,4
5714,1,ㅋㅋ 진정 IMF가 왜 왔는지 몰라서 이딴 영화를 만드냐 터키를 보면 다 보여주는걸 ,7,4
5715,10,관람객유아인과 김혜수 연기력 일품 ,7,4
5716,6,관람객유아인처럼 살고싶다... ,7,4
5717,9,그 시대에 태어나 현시대를 살아가고 있는 나. 역시 대한민국은 20년 전이나 지금이나 크게 변화하지 않았다. 앞으로의 20년도 마찬가지이지 않을까. 소시민의 일상적 삶이 소수 거대자본에 의해 망가지는 일은 두번다시 ...,7,4
5718,10,"올해 본 영화중 다시 볼 영화 중 하나.김혜수님 얘기가 많지만,다른 배우분들 연기, 스토리 모두 좋습니다. ",7,4
5719,10,"항상 의심하고, 다시 생각하고, 깨어있는 눈으로 세상을 바라볼것. 탄탄한스토리와 감독의 확실한 의미전달, 배우들이 이끌어가는 빈틈없는 러닝타임 올해 최고의 영화 ",7,4
5720,6,너무 좌파적 시각의 결론과 주제의식이라 당시 상황을 진단하는 데에 정확하고 공정한 시각은 아니라고 생각됩니다. 영화에서 IMF차관 도입을 주도한 관료들을 재벌과 유착한 이익집단인 것처럼 묘사했는데 사실 당시 협상주도...,7,4
5721,2,"굉장히 못 만든 영화이면서도 의도가  보이는 영화. 팩션을 기본으로 하면서도, 리얼리티가 너무 떨어지고, 전문성도 현실과 동떨어져서, 혀를 찰 수 밖에 없는 영화 ",7,4
5722,8,배우들의 연기력 최고‥몰입도 최고‥ ,7,4
5723,10,내가본  영화중탑급인것같다 ,7,4
5724,6,이런 영화필요하죠 영화를 재미로만 볼순없죠 그런데 조금 재미없기는합니딘 ,7,4
5725,9,우리가 잘 알지도 못하는 가수보며 즐기는 영화보다우리 나라의 현실 그리고 지금 이순간에도 밀접한 영향을 주는 사건들에 대해 보고 깨어있기를! 분노하고 두번다시 지지말아라!! 영화 내부자들 보다 더 화가나고 짜증과 탄...,7,4
5726,10,우리나라가 왜 이지경 이꼴이 되었는지 잘 설명해준 영화 ..  연기들도 잘하고 영화도 재밌었음. 보면서 좀 열받기도했음. 하여간 정치인들이나 상류층들은 지들 이익만 생각해 ,7,4
5727,10,갓혜수님 최고너무 현실적이라서 보면서 슬펐네요 ,7,4
5728,10,올해 본 영화 중 가장 와닿았다. ,7,4
5729,6,생각보다 별로였습니다. ,7,4
5730,1,사실과 다른부분이 많이 있네요..영화도 별루네요 ,7,4
5731,10,관람객입니다. 영화 정말정말 재밌습니다. 이런 영화는 정말 많이 만들어줬으면 좋겠습니다. 20년 전이면 제가 살아있을때인데.. 영화가 전달하는 메세지도 매우 직설적이며 강렬합니다. 정말 꼭 꼭 꼭 보세요!! ,7,4
5732,10,배우들의 연기력은 물론 영화 내용도 질리지 않고 넘 재밌었어요 ,7,4
5733,10,진짜 우리나라 국민이라면 한번은 꼭 봐야 할 영화! ,7,4
5734,5,관람객어이가없다.. 갑자기 끝나버리고  난 모르겠다. ,7,4
5735,10,우리가 몰랐던 너무 암울했던 시절.... ,7,4
5736,10,허준호가 아들딸 방앞에서 울때  울컥했다....나도.. ,7,4
5737,10, 진짜 영화 잘 만들음 역시 김혜수님 쵝오에요 영화보구 정부에 화가 나지난 우리들의 무지를 일깨워주는 영화   진짜 짱이에요 ~~ ,7,4
5738,10,저 위기의 사회를 김대중 금모으기 해서 불끄고 노무현 탄핵소리까지들어가면서 국고채워놓은걸 명박이가 강에다 갖다 뿌리고 근혜에 이르러서 아 몰랑이 되어버린나라.... 진짜 현대판 친일파가 있다면  자한당 저것들이다. ,7,4
5739,2,이때부터 민주당은 똥만 치우고 있지 ,7,4
5740,8,"배우들연기좋았습니다, 저는 개인적으로조한철님이 대사 한마디 없이 부도로 칠판에 빨간줄긋고.카메라쪽으로 몸을 돌렸을때 뭔가 모르게 감정이 이상했습니다. 어릴때 나라경제위기가 심각했는데 그상황에 힘들게 저를 키우주신 가...",7,4
5741,10,유아인 김혜수의 연기도 훌륭했지만 개인적으로는 허준호 배우님의 연기는 정말 가슴이 아팠다... ,7,4
5742,10,평점 테러할거면 영화는 보고 테러하자 ㅋㅋㅋ 티 다나게 뭐하는거냐 ㅋㅋㅋ ,7,4
5743,1,90년대 배경을 제대로 담지 못 했네요. 백그라운드가 메번 아쉬웠습니다. 실내씬은 그러려니 했는데 야외씬은 뭔가 싶었던... 배우들 연기는 너무 좋았습니다. 그런데 저도 IMF 겪어봤습니다만... 그 당시에 IMF의...,8,5
5744,1,쓸데없이 갈등 조장하는 영화 별로.. ,8,5
5745,2,"억지로 넣어서 부자연스러운 남녀대립구도는 그렇다쳐도 고증이 엉망진창. 검수라도 받았으면 이 정도는 아니었을듯. 거기다 뻔한 신파식 구성까지ㅋㅋㅋ...영화값이 아까웠습니다. 재미를 위한 각색이라한다면, 요즘 한국 평균...",8,5
5746,1,신파만드려고 역사왜곡하는 영화 수준...관객수준을 못배운 개돼지 정도로 보는듯 하다 ,8,5
5747,1,한국영화 부도의 날이라고 제목 바꾸길 ㅉㅉ ,8,5
5748,1,한국영화는 이제 끝난거 같다 개똥철학성 훈계만 가득하고 인물들 대사는 전부 설명조이고 심지어 소품이나 인물들의 대사조차 시대 고증에 신경도 안쓰고 있다니 왜이렇게 점점 영화를 안일하게 만드는지 모르겠다 ,8,5
5749,1,적어도 날조는 하지말자 ,8,5
5750,2,잘나가다가 갑자기 신파극으로 빠지고 도대체 뭘 말하고자 하는지 메세지가 너무 많음 ,8,5
5751,10,"30대로, 현실을 똑바로 보는 눈을 갖자고 생각함 꼭 봐야 할 영화 ",8,5
5752,2,전형적인 좌파 미화 쓰레기영화 ,8,5
5753,8,관람객허준호님의 현실적인 자연스러운 연기 넘 좋았고 유아인님의 분량비중내용이 넘 적어서 좀 아쉬었음 ,8,5
